,State,County,Abbreviation,Max AQI,90th Percentile AQI,Median AQI,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",# Employed,# Unemployed,Male,Female,Median Age,Population (2014-2020),Total Votes 2020,Votes 2020 Donald Trump,Votes 2020  Joe Biden,Income,IncomeErr,Professional,Service,Office,Construction,Production,WorkAtHome,Mean Commute (minutes),Batteries,CoalIntegratedGasificationCombinedCycle,ConventionalHydroelectric,ConventionalSteamCoal,Flywheels,Geothermal,HydroelectricPumpedStorage,LandfillGas,MunicipalSolidWaste,NaturalGasFiredCombinedCycle,NaturalGasFiredCombustionTurbine,NaturalGasInternalCombustionEngine,NaturalGasSteamTurbine,NaturalGaswithCompressedAirStorage,Nuclear,OffshoreWindTurbine,OnshoreWindTurbine,OtherGases,OtherNaturalGas,OtherWasteBiomass,PetroleumCoke,PetroleumLiquids,SolarPhotovoltaic,SolarThermalwithEnergyStorage,SolarThermalwithoutEnergyStorage,Wood/WoodWasteBiomass,Percent of people in poverty 2019
616,Pennsylvania,Blair,PennsylvaniaBlair,87,54,38,45,21.3,54053,5152,60619,63223,43.4,123842,62784,44714,17425,45664,1034,31.2,18.6,25.3,8.8,16,2.9,20.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14.9
617,Pennsylvania,Bradford,PennsylvaniaBradford,81,48,37,47,18.7,25992,2107,30206,31098,44.5,61304,30143,21586,8044,50900,1451,28.4,16.2,19.8,13.6,21.9,4.4,22.5,0,0,0,0,0,0,0,1,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3
618,Pennsylvania,Bucks,PennsylvaniaBucks,115,46,33,28.2,41.3,310681,28120,307383,318987,43.8,626370,389093,184149,200854,82031,1010,43.1,13.9,25.2,7.8,9.9,5.1,29.8,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,5.7
619,Pennsylvania,Cambria,PennsylvaniaCambria,89,56,38,45.4,21.1,50872,5363,66180,68370,45.1,134550,70600,48092,21749,44943,969,33.1,19.8,22.9,9.8,14.3,2.8,24.1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14.9
620,Pennsylvania,Centre,PennsylvaniaCentre,90,51,38,29.4,45.5,71955,4461,84972,76471,31.7,161443,77490,36371,40054,56466,1612,46.8,18.1,19.7,6.5,8.9,4.9,20.4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15.9
621,Pennsylvania,Chester,PennsylvaniaChester,143,55,39,20.8,53,262061,18035,254746,262410,40.4,517156,310650,126844,179065,92417,1401,49.7,13.7,21.9,7.3,7.4,7,27.9,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5.9
622,Pennsylvania,Clearfield,PennsylvaniaClearfield,54,42,31,49.5,15.1,32307,3275,41905,38311,44.7,80216,39124,28984,9598,45188,1457,26.7,19.7,21.1,11.7,20.7,2.4,24.4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,13.7
623,Pennsylvania,Dauphin,PennsylvaniaDauphin,116,61,40,33.2,30.8,131661,12767,132864,141651,39.8,274515,144482,65154,77397,57071,1116,38.4,17.9,25.2,6,12.4,4.1,22,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11.3
624,Pennsylvania,Elk,PennsylvaniaElk,67,44,34,48,19.6,13337,1871,15423,15185,46.9,30608,16713,11993,4478,49876,2142,26.3,14,18.6,8.4,32.8,3.7,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.8
625,Pennsylvania,Indiana,PennsylvaniaIndiana,112,48,36,43.2,23,34238,3428,42835,42920,39.8,85755,41196,28087,12634,46306,1207,30,19.5,22.7,12.5,15.3,3,23,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14
626,Pennsylvania,Lackawanna,PennsylvaniaLackawanna,81,50,38,36.9,28.3,93870,9962,102480,108974,42.3,211454,113975,51501,61124,48380,1117,35.1,17.2,24.8,8.3,14.7,3.7,20.9,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2
627,Pennsylvania,Lebanon,PennsylvaniaLebanon,115,55,30,44,20.7,66060,5703,67999,70675,41.2,138674,70890,46267,23646,57698,1688,30.1,18.4,24,9.5,18,4,23.1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.4
628,Pennsylvania,Lehigh,PennsylvaniaLehigh,93,52,37,32.9,29.9,173080,18308,177051,185562,39.2,362613,180284,82287,95889,60116,820,35.1,16.6,24.7,7.1,16.6,4.5,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,11.5
629,Pennsylvania,Luzerne,PennsylvaniaLuzerne,54,43,31,39,22.9,140183,17091,156972,160912,43,317884,151727,86127,64100,49290,817,31,17.8,25.9,7.9,17.3,3.3,22.1,0,0,0,0,1,0,0,0,0,5,5,0,0,0,2,0,1,0,0,0,0,4,1,0,0,0,15.2
630,Pennsylvania,Lycoming,PennsylvaniaLycoming,109,51,37,38.9,23.4,50970,4913,56457,58402,41.4,114859,59221,41439,16961,50634,1359,30.4,19.9,24.1,9.2,16.5,3.1,20.2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,13.6
631,Pennsylvania,Philadelphia,PennsylvaniaPhiladelphia,119,59,41,32.6,29.7,634409,89529,745543,829979,34.3,1575522,709271,128325,576275,40649,466,37.7,23.1,22.4,5.9,10.9,3.5,32.9,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,4,0,12,1,0,0,0,23
632,Pennsylvania,Somerset,PennsylvaniaSomerset,71,44,34,49.8,15.9,29567,3094,39038,35911,45.9,74949,40062,31105,8543,46132,1176,28.3,19.6,20.8,12.6,18.7,4.8,24.2,4,0,40,0,0,0,0,5,0,0,1,2,0,0,0,0,9,0,2,0,0,8,21,0,0,5,12.5
633,Pennsylvania,Susquehanna,PennsylvaniaSusquehanna,71,40,23,45,18.6,18323,1451,20794,20546,48.2,41340,21325,14879,6084,52014,1763,27.2,17.4,21.3,14.8,19.3,5.4,28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3
634,Pennsylvania,Tioga,PennsylvaniaTioga,79,47,37,45.3,19.1,17128,1703,20516,20710,44.3,41226,21087,15750,4958,50017,1332,29.4,18.5,20.6,12.1,19.4,4.8,23.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,13.4
635,Pennsylvania,Westmoreland,PennsylvaniaWestmoreland,81,50,35,36.9,29.1,160646,16077,173251,181500,46.8,354751,202492,128596,71099,56702,902,36.2,16.7,23.4,9,14.7,3.9,26.3,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.5
636,Pennsylvania,Wyoming,PennsylvaniaWyoming,76,43,25,46.4,19.6,12144,1110,13887,13701,44.2,27588,14858,9936,4704,55965,2345,25.2,17.7,24,14.4,18.7,6,25.6,0,0,0,0,0,0,0,0,0,2,2,5,1,0,0,0,6,0,0,1,0,0,1,0,0,0,9.9
637,Rhode Island,Providence,Rhode IslandProvidence,112,54,40,31,29,287648,32616,308485,326048,37.3,634533,56842,10185,45931,52530,812,35,20.7,24,7.3,13,3.4,24.4,0,0,5,0,0,0,0,9,0,17,2,1,5,0,0,0,8,0,0,1,0,0,19,0,0,0,14
638,South Carolina,Aiken,South CarolinaAiken,71,44,32,32.8,26.4,71743,3788,80764,86162,41,166926,85185,51589,32275,47713,1780,34,16.9,22.9,10.7,15.5,2.9,24.9,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.5
639,South Carolina,Anderson,South CarolinaAnderson,71,46,35,31.2,22.2,85475,5402,94565,101430,40.7,195995,96093,67565,27169,45551,877,32.3,16.6,23.7,9.9,17.5,2.8,22.9,0,0,10,1,0,0,0,7,0,6,7,0,1,0,0,0,4,0,0,0,0,8,4,0,0,0,12.9
640,Tennessee,Anderson,TennesseeAnderson,64,46,35,32.9,23.3,32049,2311,36904,38871,43.3,75775,35527,23163,11733,47206,2109,33.6,19,23.6,10.1,13.7,3,23.3,0,0,10,1,0,0,0,7,0,6,7,0,1,0,0,0,4,0,0,0,0,8,4,0,0,0,15.3
641,South Carolina,Berkeley,South CarolinaBerkeley,51,43,31,29.4,25,99042,5874,103989,105076,36,209065,104458,57397,45223,56697,1142,33.1,17.6,24,11.3,13.8,3.6,27.3,0,0,11,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.7
642,South Carolina,Charleston,South CarolinaCharleston,117,51,35,22.7,43.6,198552,13387,191191,203517,37.6,394708,218857,93297,121485,57882,1257,41.7,19.2,23,7.4,8.7,6.3,23.2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.7
643,South Carolina,Chesterfield,South CarolinaChesterfield,89,49,34,41.3,10.4,20511,1323,22642,23382,42.3,46024,18876,11297,7431,38469,2713,22.7,16.3,22.1,12.7,26.2,1.2,23.9,0,0,1,2,0,0,0,48,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,19.9
644,Virginia,Chesterfield,VirginiaChesterfield,61,44,32,23.6,40.5,175116,10971,163534,175913,38.8,339447,203188,93326,106935,76969,1205,42.1,14.8,25.6,7.9,9.7,4.8,26.4,0,0,1,2,0,0,0,48,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,6.6
645,South Carolina,Darlington,South CarolinaDarlington,49,42,32,35.1,18.4,28542,1979,31693,35560,41.4,67253,32417,16832,15220,36217,1783,31.1,17.5,23.8,8.9,18.7,2.5,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,2,19.6
646,South Carolina,Florence,South CarolinaFlorence,95,42,28,32.9,23.6,63406,3744,64599,73962,39,138561,64510,32615,31153,43310,1958,34.7,19,24.2,7.8,14.4,3.4,23.1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,17
647,South Carolina,Greenville,South CarolinaGreenville,116,55,39,23.8,35.1,241371,14613,241853,256549,38.1,498402,258155,150021,103030,53739,834,37.9,16.4,23.8,7,14.8,4.4,22.2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,10.7
648,South Carolina,Horry,South CarolinaHorry,50,44,32,32.5,23.6,134956,12741,155100,165815,45.2,320915,179744,118821,59180,46475,947,27.6,25.8,28.1,10.2,8.3,4,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,12.7
649,South Carolina,Lexington,South CarolinaLexington,111,48,29,28.2,30.4,143882,6557,139495,146821,39,286316,144568,92817,49301,57482,1049,37,15,25.8,10.3,12,3.9,25.5,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,11.9
650,South Carolina,Oconee,South CarolinaOconee,0,0,0,29,25.8,33180,1876,37801,38895,45.3,76696,40668,29698,10414,43978,2030,30.3,19.3,21.3,11.1,18,3.3,24.6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,13.1
651,South Carolina,Spartanburg,South CarolinaSpartanburg,112,54,40,29.3,24.5,148274,10427,146535,155660,38.2,302195,148655,93560,52926,47575,1191,31.2,15.4,23.8,8.7,20.9,2.5,22.7,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,12.9
652,South Dakota,Brookings,South DakotaBrookings,87,55,38,25.2,40.3,17669,811,17538,16701,26.7,34239,14567,8000,6110,53473,2404,36.6,17.4,22.2,10.1,13.6,5.5,14.9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11.9
653,South Dakota,Codington,South DakotaCodington,101,53,36,36.5,21.5,14662,754,14080,13913,38.8,27993,13161,8958,3837,52025,2248,27.4,15.7,27.9,10.2,18.7,5.4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,9.7
654,South Dakota,Hughes,South DakotaHughes,76,30,14,27.3,34.7,9574,335,8610,9007,38,17617,8723,5522,2953,59741,3337,43.1,14.2,24.3,11.1,7.2,2.1,10.8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.9
655,South Dakota,Meade,South DakotaMeade,84,47,38,28.7,27.2,13235,683,14349,13075,36.2,27424,13670,9875,3285,54286,3943,31.9,18,22.6,14.4,13.1,7.7,20.5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.7
656,South Dakota,Minnehaha,South DakotaMinnehaha,90,52,35,26.4,33.1,108033,5135,94085,92664,34.7,186749,92326,49249,40482,57322,1477,34.6,16.3,26.1,9.3,13.7,3.4,17.8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7
657,South Dakota,Pennington,South DakotaPennington,91,62,31,27.5,31.5,54074,3020,54990,54304,38.6,109294,57518,35063,20606,52245,1085,32.1,19.7,27.5,11.3,9.3,4.1,17.3,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12
658,Tennessee,Blount,TennesseeBlount,92,51,38,34.6,24.2,59440,4065,62290,66153,43.4,128443,66306,47195,17834,51172,1719,32.8,15.9,26.3,10.5,14.5,4,24.8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5
659,Tennessee,Claiborne,TennesseeClaiborne,51,44,32,38,16.1,11838,889,15361,16252,43,31613,12935,10598,2201,35428,1980,29,16.8,18.3,13.9,22,3.8,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.7
660,Tennessee,Loudon,TennesseeLoudon,97,49,34,32.4,26.4,22072,1500,25234,26376,47.5,51610,29375,21684,6933,55431,1837,27.4,19.8,22.8,11.5,18.5,4.8,23.4,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7
661,Tennessee,McMinn,TennesseeMcMinn,88,47,28,40.4,16.2,21579,1814,25537,27236,42.7,52773,22815,18175,4357,39990,2047,27,16.6,20.6,9.9,25.8,3.3,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.5
662,Tennessee,Roane,TennesseeRoane,91,46,26,36.3,19.8,21508,1513,25931,26966,46.3,52897,25914,19195,6034,45407,2707,31.8,18.6,23.3,8.1,18.2,3.3,27.4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6
663,Tennessee,Sevier,TennesseeSevier,105,49,40,37.2,17.4,48540,5181,47281,49006,42.7,96287,43574,33742,8695,44473,1797,25.7,25,28.4,9.1,11.8,4.8,24.8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9
664,Tennessee,Williamson,TennesseeWilliamson,71,47,37,13.3,59.8,120874,6123,107021,111627,39.2,218648,138932,86469,50161,103543,1687,54.4,11.5,24.3,4.5,5.2,9,27.3,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.3
665,Texas,Atascosa,TexasAtascosa,156,60,29,38.7,14.4,19979,1843,24398,24430,35.4,48828,18085,12020,5865,55194,4735,25.8,21.1,19.7,18.7,14.7,5.9,30.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7
666,Texas,Bexar,TexasBexar,158,77,49,25.4,28,871017,71110,950030,975835,33.4,1925865,756021,303871,440823,53999,449,34.8,19.6,26,9.7,10,4.2,25,2,0,0,4,0,0,0,17,0,3,8,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,15.2
667,Texas,Brazoria,TexasBrazoria,182,51,33,25.5,30,162442,15267,179060,174939,35.6,353999,154037,89939,61780,76426,2188,41.7,14,20.2,11.2,12.8,2.8,29.8,4,0,0,0,0,0,0,0,0,12,10,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,8.6
668,Texas,Brazos,TexasBrazos,99,52,30,19.2,41.7,110366,6233,111074,108119,26.2,219193,84753,47456,35242,43907,1389,41.1,18,22.9,8.7,9.3,3.4,17,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
669,Texas,Brewster,TexasBrewster,80,50,40,21.3,40,3811,272,4558,4658,43.3,9216,4805,2451,2251,38906,3618,35.8,26.3,18,11.3,8.6,4.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.1
670,Texas,Cameron,TexasCameron,176,70,43,26.4,17.3,151855,17219,204788,216962,31.5,421750,113789,48834,63732,36095,962,28.2,26.3,24.3,10.5,10.6,2.4,20.2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,25.5
671,Texas,Collin,TexasCollin,154,54,37,15,52.3,534617,36006,464248,480102,36.6,944350,486917,250194,227868,90124,995,52.7,12.1,24.3,5.2,5.7,8.5,28.7,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,6.1
672,Texas,Dallas,TexasDallas,135,67,42,22.6,31.5,1251192,103841,1275226,1311326,33.3,2586552,921638,307076,598576,53626,437,34,17.7,24.1,11.5,12.8,4.3,27.2,0,0,0,0,0,0,0,3,0,2,0,0,6,0,0,0,0,0,0,0,0,6,1,0,0,1,14
673,Texas,Denton,TexasDenton,142,71,40,17.8,45.1,471296,32666,397140,409907,35.2,807047,416610,221829,188023,80290,1119,46,13.9,25.6,6.3,8.2,7.1,28.9,0,0,1,0,0,0,0,9,0,0,0,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5
674,Texas,Ector,TexasEctor,95,51,27,30.3,15.4,73736,9116,80249,78093,30.3,158342,44417,32586,11310,59528,2471,23.4,15.7,25.9,17.9,17.1,2.2,22,2,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,12.1
675,Texas,Ellis,TexasEllis,125,58,39,27.7,24.3,87937,5641,83184,85654,36.1,168838,85566,56651,27513,67371,2205,33.2,13.5,25.8,11.8,15.7,5,29.3,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8.7
676,Texas,Freestone,TexasFreestone,10,1,0,33.2,15.3,5820,528,10163,9546,40.4,19709,8678,6966,1629,45890,4462,26.4,24.9,19.3,14.1,15.3,2.7,25.7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5
677,Texas,Galveston,TexasGalveston,143,62,40,24.9,31.1,150218,14390,161269,165820,37.5,327089,153843,93306,58247,65702,1802,41.1,17.6,22,9.4,9.9,3.7,28,2,0,0,0,0,0,0,0,0,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3
678,Texas,Gregg,TexasGregg,86,46,32,28.2,21.3,51883,4682,60208,63286,35.4,123494,47700,32352,14657,47970,1445,27.8,18.7,25.1,12,16.5,2.8,20.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5
679,Texas,Harris,TexasHarris,179,80,50,23.4,31.5,2088449,204310,2288295,2314228,33.3,4602523,1633671,699822,911974,57791,503,35.4,17.4,22.9,11.5,12.8,3.7,28.9,0,0,0,0,0,0,0,0,0,41,46,21,1,0,0,0,0,0,0,0,1,0,2,0,0,0,15
680,Texas,Hidalgo,TexasHidalgo,155,65,37,23.5,18.7,318076,41893,415443,433946,29.1,849389,219939,89991,127507,37097,803,27,23.5,25.6,13,11,4.9,21.9,0,0,0,0,0,5,0,0,0,6,6,12,0,0,0,0,2,0,0,4,0,1,0,0,0,0,26.9
681,Texas,Hood,TexasHood,100,48,33,30,26.4,25745,1833,28004,28897,46.7,56901,32580,26487,5641,60275,2698,32.6,14.9,23.3,13.2,16.1,4.5,32.5,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
682,Texas,Hunt,TexasHunt,87,45,32,34,19.9,40659,2847,45279,46873,37.8,92152,38517,29135,8879,49319,2246,31.7,17.3,24.3,12.7,14.1,3.6,30.8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,14.8
683,Texas,Hutchinson,TexasHutchinson,156,113,16,34.4,14,7926,613,10797,10774,37.3,21571,8741,7659,957,50035,4099,22,17,25,18.9,17.1,1.5,18.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11.4
684,Texas,Karnes,TexasKarnes,32,17,6,36.9,15.3,6567,440,9133,6254,34.7,15387,5229,3959,1220,53051,5261,27.4,20.2,22.8,16.5,13,3.5,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
685,Texas,Kaufman,TexasKaufman,134,56,37,32.4,20.5,62886,4377,58360,60550,35.6,118910,56435,37474,18290,63926,2146,33.4,15.2,25.9,11.6,13.9,3.6,34.7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8
686,Texas,Lubbock,TexasLubbock,81,40,20,25.6,30.1,147629,8996,148631,152823,30.7,301454,120204,78560,39757,49078,1138,35,19.9,25.3,9.9,9.8,2.5,17.3,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,17.9
687,Texas,Maverick,TexasMaverick,160,56,27,22.6,12.7,20821,3673,28736,29234,29.6,57970,15338,6881,8324,37734,2701,21.1,26.5,22.6,14,15.8,1.3,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9
688,Texas,McLennan,TexasMcLennan,97,50,38,27,24.2,112937,7410,121359,127070,33.2,248429,97617,59432,36550,46262,1239,32.8,18.5,24.8,10.8,13.2,3.6,19.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18
689,Texas,Nueces,TexasNueces,159,64,40,29.3,21.8,149232,14688,178020,182466,35.3,360486,126984,64467,60749,53317,981,29.4,21.3,24.5,13,11.8,2.3,19.6,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,16.5
690,Texas,Parker,TexasParker,115,50,35,28.8,26.4,64129,4012,64448,65354,39.7,129802,75434,61584,12789,70608,2107,38.3,14,24.3,12.1,11.3,5.1,31.7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
691,Texas,Potter,TexasPotter,138,67,22,32,14.9,51189,2961,62295,58604,33.8,120899,33177,22732,9867,41852,1195,24.2,22.9,22.7,12.3,17.8,2.3,17.8,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,20.3
692,Texas,Randall,TexasRandall,90,64,42,22.8,32.4,69134,3246,65083,67392,35.6,132475,64412,50597,12750,65564,1884,37.3,17.4,26.2,8.9,10.2,3,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
693,Texas,Robertson,TexasRobertson,29,1,0,35.5,16.1,6875,470,8296,8594,40.9,16890,8080,5631,2359,52189,5130,30.1,16.1,21.2,16,16.6,3.5,24.4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7
694,Texas,Rusk,TexasRusk,120,44,3,31.8,15.5,20508,1619,28379,25216,38.5,53595,21367,16511,4624,49270,2855,26.7,18.2,20.7,15.9,18.5,3.3,24.3,0,0,11,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.4
695,Texas,Smith,TexasSmith,84,46,33,23.4,26.4,101201,7343,108730,116285,36.6,225015,99521,68546,29343,50742,1276,33,19.2,23,10.7,14.1,3.4,23.8,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9
696,Texas,Tarrant,TexasTarrant,159,77,45,24,32.3,1003269,79553,988765,1031212,34.3,2019977,831322,408224,409752,62532,457,36.6,16.2,25.2,9,13,4.3,27,0,0,1,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2
697,Texas,Titus,TexasTitus,36,7,0,33.4,16.3,12412,891,16046,16684,33.8,32730,10530,7563,2852,46980,2674,22.8,17.3,21.4,10.4,28.1,1.7,18.8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3
698,Texas,Travis,TexasTravis,153,63,44,16.5,50,694433,46579,607356,595810,33.9,1203166,605034,159907,432062,68350,751,47.4,15.8,22.1,8.1,6.6,8.4,25.3,1,0,5,0,2,0,0,3,0,8,11,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,10.8
699,Texas,Victoria,TexasVictoria,100,47,31,30.8,20,37761,3411,44999,46971,35.7,91970,34205,23347,10371,55740,2218,30,17.3,25.3,13.2,14.1,4.1,20,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14.3
700,Texas,Webb,TexasWebb,160,65,41,25.3,18.9,106376,9819,132906,139147,28.6,272053,68397,25898,41820,40442,1234,26.2,22.9,28,10.2,12.7,2.7,21.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,20.9
701,Utah,Cache,UtahCache,159,71,44,20.2,38.3,63497,1910,61354,60982,25.1,122336,54646,36077,15859,53812,1423,37.9,15.6,22.8,7.8,16,5.2,17.3,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1
702,Utah,Carbon,UtahCarbon,93,51,43,27.1,17.1,8130,445,10055,10301,37.2,20356,8822,6255,2306,46994,2951,27.9,19.4,23.2,15,14.5,3.3,17.7,0,0,7,2,0,0,0,0,0,0,0,3,0,0,0,0,8,2,0,0,0,1,2,0,0,0,16.4
703,Wyoming,Carbon,WyomingCarbon,82,25,9,38.2,20.6,7743,368,8332,7145,38,15477,6664,5014,1427,57644,3404,30.7,19.4,16.6,16.6,16.7,4.1,16.3,0,0,7,2,0,0,0,0,0,0,0,3,0,0,0,0,8,2,0,0,0,1,2,0,0,0,11.7
